"exp","ver","sub","experimenter","blocktyp","sess","trial","trial_time","trial_type","t1_level","t2_level","lag","t2_lag","global_letters","local_letters","t1_pos","t1","t1_corr","t1_resp","t1_acc","t2","t2_corr","t2_resp","t2_acc","t1_rt","t2_rt"
"RSVPLG02",2.1,404,"jh","Experiment",1,32,"2024-09-24_15h22.07.961","exp","local","local",750,5,"FXUYCLMPTNZA","ANLSCUMFSTZX",4,"S","sS","s",1,"S","sS","s",1,0.713511699999799,0.455626499999198
"RSVPLG02",2.1,404,"jh","Experiment",1,33,"2024-09-24_15h22.14.711","exp","global","global",300,2,"YFNTPSMSXUCL","YNZFLUMACPET",6,"S","sS","s",1,"S","sS","h",0,1.34630600000673,1.14359819999663
"RSVPLG02",2.1,404,"jh","Experiment",1,34,"2024-09-24_15h22.22.914","exp","global","global",300,2,"LFESYSNMZAXP","TNAZUCEPLYMX",4,"S","sS","s",1,"S","sS","s",1,1.49372589999984,0.345400000005611
"RSVPLG02",2.1,404,"jh","Experiment",1,35,"2024-09-24_15h22.30.166","exp","local","local",750,5,"ENZXPCLTUMAF","AXLMUHCFYZSN",6,"H","hH","s",0,"S","sS","h",0,1.96558730000106,0.424251499993261
"RSVPLG02",2.1,404,"jh","Experiment",1,36,"2024-09-24_15h22.38.202","exp","global","local",750,5,"ZTPHEYXCFALU","LYXCTNEUSAPM",4,"H","hH","h",1,"S","sS","s",1,0.810722499998519,0.663898800004972
"RSVPLG02",2.1,404,"jh","Experiment",1,37,"2024-09-24_15h22.45.205","exp","local","global",750,5,"MYLUNPTXZEHF","YTPFXHZMCNAE",6,"H","hH","h",1,"H","hH","s",0,1.55618439998943,0.664322500000708
"RSVPLG02",2.1,404,"jh","Experiment",1,38,"2024-09-24_15h22.52.922","exp","global","global",300,2,"XMTUSNHAYLPZ","CXULMNFEAZYT",5,"S","sS","s",1,"H","hH","h",1,1.26080199998978,0.568928499997128
"RSVPLG02",2.1,404,"jh","Experiment",1,39,"2024-09-24_15h23.00.346","exp","local","global",750,5,"XCFYLMAZEUST","FTPEMSCAYXLU",6,"S","sS","s",1,"S","sS","s",1,1.31809900001099,0.391350799996872
"RSVPLG02",2.1,404,"jh","Experiment",1,40,"2024-09-24_15h23.07.611","exp","global","local",750,5,"LXNHETPCYAFM","AXFZCYLESTMP",4,"H","hH","h",1,"S","sS","s",1,3.08407599999919,0.632054599991534
"RSVPLG02",2.1,404,"jh","Experiment",1,41,"2024-09-24_15h23.43.859","exp","local","global",300,2,"MZYLUPNHEAXF","XCPYZHLMFANT",6,"H","hH","h",1,"H","hH","s",0,1.49403449999227,1.33595849999983
"RSVPLG02",2.1,404,"jh","Experiment",1,42,"2024-09-24_15h23.54.803","exp","global","local",300,2,"UXYTSNAEZCFP","YEPMZLSAUTXC",5,"S","sS","s",1,"S","sS","h",0,0.865409100006218,0.0896905999979936
"RSVPLG02",2.1,404,"jh","Experiment",1,43,"2024-09-24_15h24.03.131","exp","local","local",750,5,"CZYULPEFNAMX","PFLTMSZXANSC",6,"S","sS","s",1,"S","sS","h",0,0.864226100005908,0.327898500006995
"RSVPLG02",2.1,404,"jh","Experiment",1,44,"2024-09-24_15h24.09.483","exp","local","local",750,5,"ZTELPYFCAXMU","UMECSLPATSYN",5,"S","sS","s",1,"S","sS","s",1,0.473797500002547,0.287783499996294
"RSVPLG02",2.1,404,"jh","Experiment",1,45,"2024-09-24_15h24.15.979","exp","local","local",300,2,"UPTZMCYLEFXN","XNESYHAUPZTL",4,"S","sS","s",1,"H","hH","s",0,1.95086069998797,0.584837799993693
"RSVPLG02",2.1,404,"jh","Experiment",1,46,"2024-09-24_15h24.26.650","exp","global","global",300,2,"MNPAEHCHXZYU","FYCTUENZPAML",6,"H","hH","h",1,"H","hH","s",0,1.48620529999607,0.808795499993721
"RSVPLG02",2.1,404,"jh","Experiment",1,47,"2024-09-24_15h24.39.821","exp","local","local",750,5,"EXCYPUTNZLAF","MXYEHFTACHNL",5,"H","hH","h",1,"H","hH","h",1,2.39159859999199,3.12860229999933
"RSVPLG02",2.1,404,"jh","Experiment",1,48,"2024-09-24_15h24.50.818","exp","local","global",300,2,"EXCALSPYUFNM","FUPHMNLXTAZE",4,"H","hH","h",1,"S","sS","h",0,1.59101679999731,0.312235700010206
"RSVPLG02",2.1,404,"jh","Experiment",1,49,"2024-09-24_15h24.58.634","exp","local","local",750,5,"MULNFXTEZYAC","FCEAHYZMNHTL",5,"H","hH","h",1,"H","hH","h",1,1.22553149999294,1.32065390000935
"RSVPLG02",2.1,404,"jh","Experiment",1,50,"2024-09-24_15h25.06.541","exp","global","global",750,5,"LYFZSUPMNHCA","ACZELNUPFXMY",5,"S","sS","s",1,"H","hH","h",1,1.67860619998828,0.253104000003077
"RSVPLG02",2.1,404,"jh","Experiment",1,51,"2024-09-24_15h25.19.674","exp","local","local",300,2,"PMZFCTYUAXNE","UFNHZHATPXMC",4,"H","hH","h",1,"H","hH","h",1,0.875638700003037,0.343478800001321
"RSVPLG02",2.1,404,"jh","Experiment",1,52,"2024-09-24_15h25.27.917","exp","global","local",750,5,"LMCEAHUZFXNP","MCPXEUYNFAHZ",6,"H","hH","h",1,"H","hH","h",1,1.20325269999739,1.4160031999927
"RSVPLG02",2.1,404,"jh","Experiment",1,53,"2024-09-24_15h25.38.623","exp","local","global",300,2,"PCZLNUFHMAXT","PZXMUHEANFTY",6,"H","hH","h",1,"H","hH","h",1,0.898016799998004,0.392642799997702
"RSVPLG02",2.1,404,"jh","Experiment",1,54,"2024-09-24_15h25.45.294","exp","local","global",300,2,"METUCAXSLNZY","FTCPASLYXUZM",6,"S","sS","s",1,"S","sS","h",0,1.0175978000043,0.904823599994415
"RSVPLG02",2.1,404,"jh","Experiment",1,55,"2024-09-24_15h25.52.621","exp","global","local",300,2,"LZCNFSPXATYE","LNPYTCUSZAME",6,"S","sS","s",1,"S","sS","s",1,0.59785560000455,0.311822699994082
"RSVPLG02",2.1,404,"jh","Experiment",1,56,"2024-09-24_15h25.59.374","exp","local","local",750,5,"MPETCZUFYALX","ZXNMHTFEPHUA",5,"H","hH","h",1,"H","hH","h",1,0.62703540000075,0.504636899990146
"RSVPLG02",2.1,404,"jh","Experiment",1,57,"2024-09-24_15h26.06.109","exp","local","global",300,2,"NTULZSCYXEMP","UYMHXAZCTENL",4,"H","hH","h",1,"S","sS","h",0,1.48618680000072,1.74130060001335
"RSVPLG02",2.1,404,"jh","Experiment",1,58,"2024-09-24_15h26.15.185","exp","global","local",300,2,"CEYSFPZMTLAU","NTLXESAZUMFP",4,"S","sS","s",1,"S","sS","h",0,0.394206000011764,0.892343899991829
"RSVPLG02",2.1,404,"jh","Experiment",1,59,"2024-09-24_15h26.22.190","exp","global","local",300,2,"UAFSLCNXMZYE","CMAPZHYNEUFL",4,"S","sS","s",1,"H","hH","h",1,0.736521300001186,0.13746889999311
"RSVPLG02",2.1,404,"jh","Experiment",1,60,"2024-09-24_15h26.28.512","exp","local","local",300,2,"CNLETUZPYXFA","LPYACSMHTXFZ",6,"S","sS","s",1,"H","hH","h",1,0.7254654999997,0.395329499995569
"RSVPLG02",2.1,404,"jh","Experiment",1,61,"2024-09-24_15h26.35.518","exp","global","local",300,2,"ZMNEHUFAPXLY","TEYCXZHLUAMP",5,"H","hH","h",1,"H","hH","s",0,0.590906299999915,1.96078990001115
"RSVPLG02",2.1,404,"jh","Experiment",1,62,"2024-09-24_15h26.43.435","exp","local","global",300,2,"PTZYEAMSUCNX","PMUZCHFNEALY",6,"H","hH","s",0,"S","sS","h",0,1.52057039999636,1.81737060000887
"RSVPLG02",2.1,404,"jh","Experiment",1,63,"2024-09-24_15h26.52.481","exp","local","global",750,5,"EUANMTFCPHZX","MAYTHZNLFCPE",5,"H","hH","h",1,"H","hH","h",1,1.49567030000617,0.776935799993225
"RSVPLG02",2.1,404,"jh","Experiment",1,64,"2024-09-24_15h27.02.639","exp","global","local",750,5,"FUZYHMTENLCX","LYPTEXAUZHNC",5,"H","hH","h",1,"H","hH","s",0,2.20899420000205,2.055612199998
"RSVPLG02",2.1,404,"jh","Experiment",1,65,"2024-09-24_15h27.13.630","exp","global","global",750,5,"NETASLPUZHFY","TPELAMCXYUFN",5,"S","sS","s",1,"H","hH","h",1,1.81566609999572,0.104584100001375
"RSVPLG02",2.1,404,"jh","Experiment",1,66,"2024-09-24_15h27.21.345","exp","global","global",300,2,"LFYCTHZHAEUM","ENYLUCXTFZMP",6,"H","hH","h",1,"H","hH","h",1,1.14606510000885,0.296299100009492
"RSVPLG02",2.1,404,"jh","Experiment",1,67,"2024-09-24_15h27.29.071","exp","global","global",750,5,"PEYHZFLXSTUM","CXNEYPLMFZAU",4,"H","hH","h",1,"S","sS","s",1,0.448797000004561,0.105346700001974
"RSVPLG02",2.1,404,"jh","Experiment",1,68,"2024-09-24_15h27.35.410","exp","local","local",750,5,"ZNCTEYFPMXLU","CNUYPHETXZHF",6,"H","hH","h",1,"H","hH","h",1,0.506295500003034,0.238073000000441
"RSVPLG02",2.1,404,"jh","Experiment",1,69,"2024-09-24_15h27.41.843","exp","global","local",750,5,"ALUTHPNMFXYE","MTPNFEXYCSUZ",5,"H","hH","h",1,"S","sS","s",1,1.49268130000564,0.728157899997314
"RSVPLG02",2.1,404,"jh","Experiment",1,70,"2024-09-24_15h27.49.762","exp","local","local",300,2,"PFYZTXLMEUCA","ELFHXHZAUMTP",4,"H","hH","h",1,"H","hH","h",1,0.50487129999965,0.345543299990823
"RSVPLG02",2.1,404,"jh","Experiment",1,71,"2024-09-24_15h27.56.881","exp","local","local",750,5,"ACTFNEXPYLUM","XMLAHNUFEHCZ",5,"H","hH","h",1,"H","hH","s",0,0.594416899999487,2.69752549999976
"RSVPLG02",2.1,404,"jh","Experiment",1,72,"2024-09-24_15h28.05.568","exp","global","global",750,5,"YFEASTPLNHZM","UETZMAFPYCXL",5,"S","sS","s",1,"H","hH","h",1,0.383969600006822,0.0905821000051219
"RSVPLG02",2.1,404,"jh","Experiment",1,73,"2024-09-24_15h28.13.450","exp","global","local",750,5,"XLMNFSYTACEZ","ZCYMXTLFAUHE",6,"S","sS","s",1,"H","hH","h",1,0.487672399991425,0.249406600007205
"RSVPLG02",2.1,404,"jh","Experiment",1,74,"2024-09-24_15h28.20.399","exp","local","global",750,5,"MPACNXFLZYHE","ENFUZSYTLXAC",6,"S","sS","s",1,"H","hH","h",1,0.818931999994675,0.279255200002808
"RSVPLG02",2.1,404,"jh","Experiment",1,75,"2024-09-24_15h28.27.264","exp","local","local",300,2,"XPMUZCYLAETN","PATYMHFHXUNL",6,"H","hH","h",1,"H","hH","h",1,0.362462599994615,0.263416000001598
"RSVPLG02",2.1,404,"jh","Experiment",1,76,"2024-09-24_15h28.33.347","exp","global","local",750,5,"TLXFHNYACZUP","YATECMFXUHLN",5,"H","hH","h",1,"H","hH","h",1,1.02377519999573,0.184668999994756
"RSVPLG02",2.1,404,"jh","Experiment",1,77,"2024-09-24_15h28.40.167","exp","global","local",300,2,"YPLHZFCAUMEN","TENALSCXPZMY",4,"H","hH","s",0,"S","sS","h",0,1.72931579999567,0.00910209999710787
"RSVPLG02",2.1,404,"jh","Experiment",1,78,"2024-09-24_15h28.47.381","exp","global","global",750,5,"ECFTASMNYUSZ","MZLXEFNUCYTP",6,"S","sS","s",1,"S","sS","s",1,2.11335549999785,0.0571457000041846
"RSVPLG02",2.1,404,"jh","Experiment",1,79,"2024-09-24_15h28.54.868","exp","global","local",300,2,"CANHEMULPTYF","LFPNCHYTEXAU",4,"H","hH","h",1,"H","hH","s",0,0.84778899999219,0.0252755999972578
"RSVPLG02",2.1,404,"jh","Experiment",1,80,"2024-09-24_15h29.01.887","exp","local","local",300,2,"PTFMUZYXLCNA","CEXNHZSLFPTA",5,"H","hH","h",1,"S","sS","s",1,0.842669499994372,0.152238599999691
"RSVPLG02",2.1,404,"jh","Experiment",1,81,"2024-09-24_15h29.31.866","exp","global","global",300,2,"TAZCSYSXNUFE","CYZLEATUXNFM",5,"S","sS","s",1,"S","sS","s",1,1.05678869999247,0.0867529999959515
"RSVPLG02",2.1,404,"jh","Experiment",1,82,"2024-09-24_15h29.38.882","exp","global","local",750,5,"LTCFNHAUEMPX","UNFZPEXMLAST",6,"H","hH","h",1,"S","sS","h",0,3.1391944999923,0.0410713000019314
"RSVPLG02",2.1,404,"jh","Experiment",1,83,"2024-09-24_15h29.47.635","exp","local","local",750,5,"ZECANMXTUPFY","PZLTSAFEYSMN",5,"S","sS","s",1,"S","sS","s",1,1.62248089999775,0.0251430000062101
"RSVPLG02",2.1,404,"jh","Experiment",1,84,"2024-09-24_15h29.54.979","exp","global","global",300,2,"NMFHTHLZPUCY","UNMLYCATEZPF",4,"H","hH","h",1,"H","hH","h",1,0.99821730000258,1.27546930000244
"RSVPLG02",2.1,404,"jh","Experiment",1,85,"2024-09-24_15h30.02.783","exp","global","local",300,2,"YCUNHLAEPZTM","LACXFTSNYZMU",5,"H","hH","h",1,"S","sS","s",1,1.13575049999054,0.840459200000623
"RSVPLG02",2.1,404,"jh","Experiment",1,86,"2024-09-24_15h30.10.647","exp","global","global",300,2,"NAMSPHCEFTXZ","UYCXMFLAZTNP",4,"S","sS","h",0,"H","hH","s",0,0.888963199991849,1.06479780000518
"RSVPLG02",2.1,404,"jh","Experiment",1,87,"2024-09-24_15h30.18.566","exp","global","local",300,2,"NPUSELACMXFZ","CFMNYHELZAXT",4,"S","sS","s",1,"H","hH","s",0,0.842721399996663,0.616325700000743
"RSVPLG02",2.1,404,"jh","Experiment",1,88,"2024-09-24_15h30.25.605","exp","global","local",750,5,"PYNXASLEUMFT","EAYNTXLCZFHP",6,"S","sS","s",1,"H","hH","h",1,1.24718469999789,0.615886799991131
"RSVPLG02",2.1,404,"jh","Experiment",1,89,"2024-09-24_15h30.32.789","exp","local","global",300,2,"CPYMTNSAXFEU","PZENHMCTUXLA",5,"H","hH","s",0,"S","sS","h",0,1.85891179999453,0.424097700000857
"RSVPLG02",2.1,404,"jh","Experiment",1,90,"2024-09-24_15h30.40.485","exp","local","global",750,5,"LNFEPUTYXHCA","FLNAHPCYEUTM",5,"H","hH","h",1,"H","hH","h",1,6.28901919999043,1.9434057000035
"RSVPLG02",2.1,404,"jh","Experiment",1,91,"2024-09-24_15h30.54.656","exp","local","local",750,5,"NETMXYZPULFC","PCNHLYEMSUAF",4,"H","hH","h",1,"S","sS","h",0,2.26019499999529,0.360029399991618
"RSVPLG02",2.1,404,"jh","Experiment",1,92,"2024-09-24_15h31.02.848","exp","local","local",750,5,"TUPCNALMYFZE","UXNPESACLFSM",6,"S","sS","s",1,"S","sS","s",1,1.42655390000436,0.00823269999818876
"RSVPLG02",2.1,404,"jh","Experiment",1,93,"2024-09-24_15h31.09.845","exp","global","global",750,5,"NTCHLXEFHMAZ","PLCFNUYAZTXM",4,"H","hH","h",1,"H","hH","h",1,0.865118899993831,0.36040380000486
"RSVPLG02",2.1,404,"jh","Experiment",1,94,"2024-09-24_15h31.16.473","exp","global","local",300,2,"EPAHYCTMZNLX","YMPZFHXELTUC",4,"H","hH","h",1,"H","hH","s",0,0.936619100000826,1.00140240001201
"RSVPLG02",2.1,404,"jh","Experiment",1,95,"2024-09-24_15h31.23.864","exp","global","local",750,5,"EFNLYSZXUPAT","FPZXCYTAULHE",6,"S","sS","s",1,"H","hH","h",1,1.47450460000255,0.824518600013107
"RSVPLG02",2.1,404,"jh","Experiment",1,96,"2024-09-24_15h31.33.047","exp","global","local",300,2,"TAYFNSZLMCUX","UNAMEPXHLTCF",6,"S","sS","s",1,"H","hH","s",0,1.03955009998754,0.216079699996044
"RSVPLG02",2.1,404,"jh","Experiment",1,97,"2024-09-24_15h31.41.575","exp","global","global",300,2,"FMAELSTSCNZU","NETXFUYPLZAM",6,"S","sS","s",1,"S","sS","s",1,0.603837799993926,0.15310949999548
"RSVPLG02",2.1,404,"jh","Experiment",1,98,"2024-09-24_15h31.48.733","exp","global","global",750,5,"XCYTZHMAPNSF","MNXZTACPUFEY",6,"H","hH","h",1,"S","sS","s",1,1.58138200000394,0.409122099998058
"RSVPLG02",2.1,404,"jh","Experiment",1,99,"2024-09-24_15h31.56.324","exp","global","local",300,2,"NEMHZYCTPLFU","PLZYXHUFNTCM",4,"H","hH","h",1,"H","hH","s",0,1.16277090000222,0.967256300005829
"RSVPLG02",2.1,404,"jh","Experiment",1,100,"2024-09-24_15h32.03.926","exp","local","local",300,2,"ZXNPTCAFMEYL","UTLNHAHYZMCE",5,"H","hH","h",1,"H","hH","h",1,0.934978599994793,0.936599000007845
"RSVPLG02",2.1,404,"jh","Experiment",1,101,"2024-09-24_15h32.11.574","exp","global","local",300,2,"EPUZFHCTANYX","NTZYLAUSPXFM",6,"H","hH","h",1,"S","sS","h",0,1.04757140000584,1.17521469999338
"RSVPLG02",2.1,404,"jh","Experiment",1,102,"2024-09-24_15h32.22.440","exp","global","local",750,5,"YPXHZCEMUTLF","EFAZXCLPSYTU",4,"H","hH","h",1,"S","sS","s",1,0.771504999996978,0.329738800006453
"RSVPLG02",2.1,404,"jh","Experiment",1,103,"2024-09-24_15h32.28.894","exp","local","global",750,5,"PCXMFYAENUST","YFZAUSPLNCXM",6,"S","sS","s",1,"S","sS","h",0,1.31000430000131,0.407997099988279
"RSVPLG02",2.1,404,"jh","Experiment",1,104,"2024-09-24_15h32.36.198","exp","local","local",750,5,"TANMZEFUXLYC","YALXZSUECFSM",6,"S","sS","s",1,"S","sS","s",1,0.782562000007601,1.01582559999952
"RSVPLG02",2.1,404,"jh","Experiment",1,105,"2024-09-24_15h32.43.392","exp","local","global",750,5,"AZFUPNYXSLME","TXMHNACLEFUZ",4,"H","hH","h",1,"S","sS","s",1,0.953563499992015,0.695715200010454
"RSVPLG02",2.1,404,"jh","Experiment",1,106,"2024-09-24_15h32.53.512","exp","global","global",750,5,"NELUZSXMYFST","PCXEAUMYZTLF",6,"S","sS","h",0,"S","sS","s",1,1.39970339999127,4.28022420000343
"RSVPLG02",2.1,404,"jh","Experiment",1,107,"2024-09-24_15h33.04.941","exp","global","local",300,2,"ETLXCHUNMPYZ","PZLUYFMHATEX",6,"H","hH","h",1,"H","hH","s",0,1.30762089999916,0.840514299998176
"RSVPLG02",2.1,404,"jh","Experiment",1,108,"2024-09-24_15h33.13.066","exp","local","local",750,5,"ZLAXPUYMETFC","NFZCESTXYUSM",6,"S","sS","h",0,"S","sS","s",1,5.59824130000197,1.04571950000536
"RSVPLG02",2.1,404,"jh","Experiment",1,109,"2024-09-24_15h33.25.111","exp","local","global",300,2,"PTFMZENSXLUC","YMCULSAZTPEN",6,"S","sS","s",1,"S","sS","s",1,0.623540000000503,0.295606999992742
"RSVPLG02",2.1,404,"jh","Experiment",1,110,"2024-09-24_15h33.31.994","exp","local","local",750,5,"CUAMEYFLNZXT","UTCAZSFLPXHM",6,"S","sS","s",1,"H","hH","h",1,0.862009899996337,0.647699799999828
"RSVPLG02",2.1,404,"jh","Experiment",1,111,"2024-09-24_15h33.39.219","exp","global","global",750,5,"EMXHNPZTHYLU","AYPZXCUMETLN",4,"H","hH","h",1,"H","hH","h",1,0.666815100004897,0.0890037000062875
"RSVPLG02",2.1,404,"jh","Experiment",1,112,"2024-09-24_15h33.46.630","exp","global","local",750,5,"ZYMSXCEPUTFN","TCUYPMEXHZLA",4,"S","sS","h",0,"H","hH","s",0,1.13443260001077,1.00083910000103
"RSVPLG02",2.1,404,"jh","Experiment",1,113,"2024-09-24_15h33.54.363","exp","local","global",300,2,"CUEFYZMSLNXA","ZENTXHLYFPAU",6,"H","hH","h",1,"S","sS","s",1,1.40392090000387,0.696094899991294
"RSVPLG02",2.1,404,"jh","Experiment",1,114,"2024-09-24_15h34.02.074","exp","local","global",300,2,"UNCLAFHZMEPT","TXPMHNYEZLUF",5,"H","hH","h",1,"H","hH","s",0,0.980423000000883,0.104280899991863
"RSVPLG02",2.1,404,"jh","Experiment",1,115,"2024-09-24_15h34.09.449","exp","local","global",300,2,"UAFTPSYNEMLX","YPXSALNUFMTC",4,"S","sS","s",1,"S","sS","h",0,0.631031400000211,0.251792800001567
"RSVPLG02",2.1,404,"jh","Experiment",1,116,"2024-09-24_15h34.15.897","exp","local","local",300,2,"CXZAENPFLMUY","LCESYSZXPUNF",4,"S","sS","h",0,"S","sS","s",1,0.381142099999124,0.513173200000892
"RSVPLG02",2.1,404,"jh","Experiment",1,117,"2024-09-24_15h34.22.186","exp","global","global",750,5,"ZLXCHYTNEHPA","ZEMPYNLFUCTA",5,"H","hH","h",1,"H","hH","h",1,0.829584599996451,0.265536499995505
"RSVPLG02",2.1,404,"jh","Experiment",1,118,"2024-09-24_15h34.29.195","exp","local","local",300,2,"EUAFMPYZNXLT","PMNFZSEHLYXU",6,"S","sS","s",1,"H","hH","h",1,0.625690699991537,0.521080200007418
"RSVPLG02",2.1,404,"jh","Experiment",1,119,"2024-09-24_15h34.37.292","exp","local","local",300,2,"PXNCMYLFEATU","UTFPHXSYACEL",5,"H","hH","h",1,"S","sS","s",1,0.695204800009378,0.807576300008805
"RSVPLG02",2.1,404,"jh","Experiment",1,120,"2024-09-24_15h34.44.201","exp","global","local",300,2,"ZFPHTEMLUCYN","XCTNMHAYFZPU",4,"H","hH","h",1,"H","hH","s",0,0.787395299994387,0.408901699993294
"RSVPLG02",2.1,404,"jh","Experiment",1,121,"2024-09-24_15h34.57.075","exp","global","local",750,5,"AZYNLHEUCFXT","PNAFXYEZCMHT",6,"H","hH","h",1,"H","hH","h",1,1.01959409999836,0.775600099994335
"RSVPLG02",2.1,404,"jh","Experiment",1,122,"2024-09-24_15h35.07.509","exp","global","global",300,2,"ZENXUHMSYCLF","ZATMCPULEXFY",6,"H","hH","h",1,"S","sS","s",1,1.49798960000044,0.519830599994748
"RSVPLG02",2.1,404,"jh","Experiment",1,123,"2024-09-24_15h35.15.228","exp","local","local",300,2,"CMZNAUFLXEYP","XFUCHYSELNMZ",5,"H","hH","h",1,"S","sS","h",0,1.72111589999986,1.32101680000778
"RSVPLG02",2.1,404,"jh","Experiment",1,124,"2024-09-24_15h35.24.308","exp","global","global",300,2,"PYFCEHAHNZUL","TEYCLNZXUFAP",6,"H","hH","h",1,"H","hH","h",1,0.605945000002976,0.905252099997597
"RSVPLG02",2.1,404,"jh","Experiment",1,125,"2024-09-24_15h35.31.660","exp","local","local",750,5,"TNEZLUPMFCXA","UAPNXSTCYFSE",6,"S","sS","s",1,"S","sS","s",1,0.889378399995621,0.376016499998514
"RSVPLG02",2.1,404,"jh","Experiment",1,126,"2024-09-24_15h35.38.476","exp","global","global",750,5,"FANHPXLMSCZT","FPAXMEYLCZUN",4,"H","hH","h",1,"S","sS","s",1,1.13027169999259,0.313435799995204
"RSVPLG02",2.1,404,"jh","Experiment",1,127,"2024-09-24_15h35.45.549","exp","local","local",300,2,"FCPATZXYNMLE","PZUASFHNYMLX",5,"S","sS","s",1,"H","hH","h",1,0.818392200002563,2.63226719999511
"RSVPLG02",2.1,404,"jh","Experiment",1,128,"2024-09-24_15h35.54.668","exp","global","global",750,5,"UZMTSPXLASFC","FMPELACYNZXT",5,"S","sS","h",0,"S","sS","s",1,1.25461200000427,0.93748599999526
"RSVPLG02",2.1,404,"jh","Experiment",1,129,"2024-09-24_15h36.04.922","exp","global","local",300,2,"LMZHAUFYXPCE","UNTCXSYFMLAZ",4,"H","hH","h",1,"S","sS","s",1,0.984027200000128,0.252654199997778
"RSVPLG02",2.1,404,"jh","Experiment",1,130,"2024-09-24_15h36.11.900","exp","global","global",300,2,"FZASPHCMNLTY","ENTMZPCUYLAX",4,"S","sS","s",1,"H","hH","h",1,1.23811489999935,0.0250164000026416
"RSVPLG02",2.1,404,"jh","Experiment",1,131,"2024-09-24_15h36.18.777","exp","local","local",300,2,"FPTUYNAELCMX","XPCAYHZHLEUF",6,"H","hH","h",1,"H","hH","s",0,2.91308170001139,1.83200520000537
"RSVPLG02",2.1,404,"jh","Experiment",1,132,"2024-09-24_15h36.29.317","exp","local","global",300,2,"ZPTUYMLSEFCX","XYTUMHAZPNEL",6,"H","hH","h",1,"S","sS","h",0,3.49336229999608,0.216983799997251
"RSVPLG02",2.1,404,"jh","Experiment",1,133,"2024-09-24_15h36.38.621","exp","global","local",300,2,"MNPSCEXZULAF","CZMEPSAYXUTN",4,"S","sS","s",1,"S","sS","s",1,0.360082300001523,0.285520999997971
"RSVPLG02",2.1,404,"jh","Experiment",1,134,"2024-09-24_15h36.45.134","exp","local","local",300,2,"MAEZXLUTYCFP","ETPXLHNHUZCM",6,"H","hH","h",1,"H","hH","s",0,1.2763791000034,0.297295600001235
"RSVPLG02",2.1,404,"jh","Experiment",1,135,"2024-09-24_15h36.52.239","exp","local","global",300,2,"UAELCPMSYZTF","FATNEHMULZXC",6,"H","hH","h",1,"S","sS","s",1,1.81717320000462,0.873241199995391
"RSVPLG02",2.1,404,"jh","Experiment",1,136,"2024-09-24_15h37.04.016","exp","local","local",750,5,"MNYLCUXFZTAP","ZEULSYPNAHXM",5,"S","sS","h",0,"H","hH","h",1,2.02264470000227,1.27178439999989
"RSVPLG02",2.1,404,"jh","Experiment",1,137,"2024-09-24_15h37.16.800","exp","global","global",750,5,"ZXPEAHFTUYSC","ALMZUCXFYEPT",6,"H","hH","s",0,"S","sS","h",0,3.61789860000135,1.27224249999563
"RSVPLG02",2.1,404,"jh","Experiment",1,138,"2024-09-24_15h37.31.408","exp","global","global",750,5,"NYMASCULZSPF","TUFCMNAZLYXE",5,"S","sS","h",0,"S","sS","s",1,1.67214850000164,0.375983899997664
"RSVPLG02",2.1,404,"jh","Experiment",1,139,"2024-09-24_15h37.40.234","exp","global","global",300,2,"UENMHYHFACXL","PMNUCFXALTZE",5,"H","hH","h",1,"H","hH","h",1,0.809915799996816,0.280559699996957
"RSVPLG02",2.1,404,"jh","Experiment",1,140,"2024-09-24_15h37.46.878","exp","local","global",750,5,"TPMCUEFYAHZN","YAFTSPENZMXL",5,"S","sS","s",1,"H","hH","s",0,3.39436400000704,0.824207300000126
"RSVPLG02",2.1,404,"jh","Experiment",1,141,"2024-09-24_15h37.56.623","exp","global","global",300,2,"CPNASFHLUEZY","TXYALEZCNMFP",5,"S","sS","s",1,"H","hH","h",1,1.94106709999323,1.54479549999814
"RSVPLG02",2.1,404,"jh","Experiment",1,142,"2024-09-24_15h38.10.301","exp","global","local",300,2,"FNLMHAETYXUZ","YMUFNZSTPLCX",5,"H","hH","h",1,"S","sS","s",1,1.11767250001139,1.11446620000061
"RSVPLG02",2.1,404,"jh","Experiment",1,143,"2024-09-24_15h38.18.033","exp","global","global",750,5,"ZCAHTNLUHEXP","NCMXYTZUPFLE",4,"H","hH","h",1,"H","hH","h",1,1.15083320000849,0.32946219999576
"RSVPLG02",2.1,404,"jh","Experiment",1,144,"2024-09-24_15h38.25.424","exp","global","global",750,5,"YNCZFSEATUHX","EFNXPLYUCZMT",6,"S","sS","s",1,"H","hH","h",1,1.06176759999653,0.344940900002257
"RSVPLG02",2.1,404,"jh","Experiment",1,145,"2024-09-24_15h38.32.239","exp","global","local",750,5,"ZULFHTXAYMEC","YNACMTZUFHLX",5,"H","hH","h",1,"H","hH","h",1,1.64973309999914,0.153180299996166
"RSVPLG02",2.1,404,"jh","Experiment",1,146,"2024-09-24_15h38.39.794","exp","local","local",300,2,"ENAUZMCLTPYF","YFUAEHCSTZML",6,"H","hH","h",1,"S","sS","s",1,1.14588499999081,0.606714500012458
"RSVPLG02",2.1,404,"jh","Experiment",1,147,"2024-09-24_15h38.47.168","exp","local","local",750,5,"UEYZAFTMXPCN","CUMASLNZFHEX",5,"S","sS","s",1,"H","hH","h",1,0.76802879999741,0.344567000007373
